,card name,img url,edition - rarity,mana cost,converted mana cost,type,abilities,average price,market price,foil price
559,Jace Beleren,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205960&type=card,Magic 2011 (Mythic Rare),"['1', 'Blue', 'Blue']",3,Legendary Planeswalker — Jace (3),"+2: Each player draws a card.
−1: Target player draws a card.
−10: Target player mills twenty cards.","AVERAGE
$3.74","MARKET
$3.63","FOIL
$12.96"
560,Jace Beleren,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205960&type=card,Magic 2011 (Mythic Rare),"['1', 'Blue', 'Blue']",3,Legendary Planeswalker — Jace (3),"+2: Each player draws a card.
−1: Target player draws a card.
−10: Target player mills twenty cards.","AVERAGE
$3.74","MARKET
$3.63","FOIL
$12.96"
561,Jackal Familiar,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191073&type=card,Magic 2010 (Common),['Red'],1,Creature — Jackal (2/2),Jackal Familiar can't attack or block alone.,"AVERAGE
$3.74","MARKET
$3.63","FOIL
$12.96"
562,Jump,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193743&type=card,Magic 2010 (Common),['Blue'],1,Instant,Target creature gains flying until end of turn.,"AVERAGE
$0.20","MARKET
$0.08",None
563,Kalonian Behemoth,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191394&type=card,Magic 2010 (Rare),"['5', 'Green', 'Green']",7,Creature — Beast (9/9),Shroud (This creature can't be the target of spells or abilities.),"AVERAGE
$0.20","MARKET
$0.08","FOIL
$0.67"
564,Kelinore Bat,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190536&type=card,Magic 2010 (Common),"['2', 'Black']",3,Creature — Bat (2/1),Flying,"AVERAGE
$0.20","MARKET
$0.12","FOIL
$0.29"
565,Kindled Fury,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193741&type=card,Magic 2010 (Common),['Red'],1,Instant,Target creature gets +1/+0 and gains first strike until end of turn.,"AVERAGE
$0.20","MARKET
$0.12","FOIL
$0.29"
566,Kindled Fury,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193741&type=card,Magic 2010 (Common),['Red'],1,Instant,Target creature gets +1/+0 and gains first strike until end of turn.,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.30"
567,Kindled Fury,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=280221&type=card,Magic 2013 (Common),['Red'],1,Instant,Target creature gets +1/+0 and gains first strike until end of turn.,"AVERAGE
$0.20","MARKET
$0.12","FOIL
$0.29"
568,Kindled Fury,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=280221&type=card,Magic 2013 (Common),['Red'],1,Instant,Target creature gets +1/+0 and gains first strike until end of turn.,"AVERAGE
$0.20","MARKET
$0.05","FOIL
$0.30"
569,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191246&type=card,Magic 2010 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
570,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191246&type=card,Magic 2010 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
571,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191246&type=card,Magic 2010 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
572,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206328&type=card,Magic 2011 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
573,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206328&type=card,Magic 2011 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
574,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=206328&type=card,Magic 2011 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
575,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221521&type=card,Magic 2012 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
576,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221521&type=card,Magic 2012 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
577,Kraken's Eye,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221521&type=card,Magic 2012 (Uncommon),['2'],2,Artifact,"Whenever a player casts a blue spell, you may gain 1 life.","AVERAGE
$0.24","MARKET
$0.14","FOIL
$0.48"
578,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191084&type=card,Magic 2010 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
579,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191084&type=card,Magic 2010 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
580,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191084&type=card,Magic 2010 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
581,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205117&type=card,Magic 2011 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
582,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205117&type=card,Magic 2011 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
583,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205117&type=card,Magic 2011 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
584,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221891&type=card,Magic 2012 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
585,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221891&type=card,Magic 2012 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
586,Lava Axe,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221891&type=card,Magic 2012 (Common),"['4', 'Red']",5,Sorcery,Lava Axe deals 5 damage to target player or planeswalker.,"AVERAGE
$0.19","MARKET
$0.03","FOIL
$0.28"
587,Levitation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190191&type=card,Magic 2010 (Uncommon),"['2', 'Blue', 'Blue']",4,Enchantment,Creatures you control have flying.,"AVERAGE
$0.25","MARKET
$0.18","FOIL
$0.43"
588,Levitation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190191&type=card,Magic 2010 (Uncommon),"['2', 'Blue', 'Blue']",4,Enchantment,Creatures you control have flying.,"AVERAGE
$0.25","MARKET
$0.18","FOIL
$0.43"
589,Levitation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=233728&type=card,Magic 2012 (Uncommon),"['2', 'Blue', 'Blue']",4,Enchantment,Creatures you control have flying.,"AVERAGE
$0.25","MARKET
$0.18","FOIL
$0.43"
590,Levitation,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=233728&type=card,Magic 2012 (Uncommon),"['2', 'Blue', 'Blue']",4,Enchantment,Creatures you control have flying.,"AVERAGE
$0.25","MARKET
$0.18","FOIL
$0.43"
591,Lifelink,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190180&type=card,Magic 2010 (Common),['White'],1,Enchantment — Aura,"Enchant creature
Enchanted creature has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)","AVERAGE
$0.25","MARKET
$0.18","FOIL
$0.43"
592,Lifelink,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190180&type=card,Magic 2010 (Common),['White'],1,Enchantment — Aura,"Enchant creature
Enchanted creature has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)","AVERAGE
$5.36","MARKET
$4.71",None
593,Lifelink,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220182&type=card,Magic 2012 (Common),['White'],1,Enchantment — Aura,"Enchant creature
Enchanted creature has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)","AVERAGE
$0.25","MARKET
$0.18","FOIL
$0.43"
594,Lifelink,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220182&type=card,Magic 2012 (Common),['White'],1,Enchantment — Aura,"Enchant creature
Enchanted creature has lifelink. (Damage dealt by the creature also causes its controller to gain that much life.)","AVERAGE
$5.36","MARKET
$4.71",None
595,Lightning Bolt,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191089&type=card,Magic 2010 (Common),['Red'],1,Instant,Lightning Bolt deals 3 damage to any target.,"AVERAGE
$5.36","MARKET
$4.71",None
596,Lightning Bolt,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191089&type=card,Magic 2010 (Common),['Red'],1,Instant,Lightning Bolt deals 3 damage to any target.,"AVERAGE
$2.48","MARKET
$2.48","FOIL
$8.99"
597,Lightning Bolt,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205227&type=card,Magic 2011 (Common),['Red'],1,Instant,Lightning Bolt deals 3 damage to any target.,"AVERAGE
$5.36","MARKET
$4.71",None
598,Lightning Bolt,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205227&type=card,Magic 2011 (Common),['Red'],1,Instant,Lightning Bolt deals 3 damage to any target.,"AVERAGE
$2.48","MARKET
$2.48","FOIL
$8.99"
599,Lightning Elemental,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191054&type=card,Magic 2010 (Common),"['3', 'Red']",4,Creature — Elemental (4/1),Haste (This creature can attack and as soon as it comes under your control.),"AVERAGE
$2.48","MARKET
$2.48","FOIL
$8.99"
600,Lightning Elemental,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191054&type=card,Magic 2010 (Common),"['3', 'Red']",4,Creature — Elemental (4/1),Haste (This creature can attack and as soon as it comes under your control.),"AVERAGE
$0.19","MARKET
$0.09","FOIL
$0.44"
601,Lightning Elemental,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220240&type=card,Magic 2012 (Common),"['3', 'Red']",4,Creature — Elemental (4/1),Haste (This creature can attack and as soon as it comes under your control.),"AVERAGE
$2.48","MARKET
$2.48","FOIL
$8.99"
602,Lightning Elemental,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=220240&type=card,Magic 2012 (Common),"['3', 'Red']",4,Creature — Elemental (4/1),Haste (This creature can attack and as soon as it comes under your control.),"AVERAGE
$0.19","MARKET
$0.09","FOIL
$0.44"
603,Lightwielder Paladin,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=193763&type=card,Magic 2010 (Rare),"['3', 'White', 'White']",5,Creature — Human Knight (4/4),"First strike (This creature deals combat damage before creatures without first strike.)
Whenever Lightwielder Paladin deals combat damage to a player, you may exile target black or red permanent that player controls.","AVERAGE
$0.43","MARKET
$0.18","FOIL
$0.58"
604,Liliana Vess,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191241&type=card,Magic 2010 (Mythic Rare),"['3', 'Black', 'Black']",5,Legendary Planeswalker — Liliana (5),"+1: Target player discards a card.
−2: Search your library for a card, then shuffle and put that card on top.
−8: Put all creature cards from all graveyards onto the battlefield under your control.","AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
605,Liliana Vess,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191241&type=card,Magic 2010 (Mythic Rare),"['3', 'Black', 'Black']",5,Legendary Planeswalker — Liliana (5),"+1: Target player discards a card.
−2: Search your library for a card, then shuffle and put that card on top.
−8: Put all creature cards from all graveyards onto the battlefield under your control.","AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
606,Liliana Vess,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205961&type=card,Magic 2011 (Mythic Rare),"['3', 'Black', 'Black']",5,Legendary Planeswalker — Liliana (5),"+1: Target player discards a card.
−2: Search your library for a card, then shuffle and put that card on top.
−8: Put all creature cards from all graveyards onto the battlefield under your control.","AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
607,Liliana Vess,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205961&type=card,Magic 2011 (Mythic Rare),"['3', 'Black', 'Black']",5,Legendary Planeswalker — Liliana (5),"+1: Target player discards a card.
−2: Search your library for a card, then shuffle and put that card on top.
−8: Put all creature cards from all graveyards onto the battlefield under your control.","AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
608,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189878&type=card,Magic 2010 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
609,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189878&type=card,Magic 2010 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$1.08","MARKET
$1.24",None
610,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=189878&type=card,Magic 2010 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$1.08","MARKET
$1.24",None
611,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205228&type=card,Magic 2011 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
612,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205228&type=card,Magic 2011 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$1.08","MARKET
$1.24",None
613,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=205228&type=card,Magic 2011 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$1.08","MARKET
$1.24",None
614,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221892&type=card,Magic 2012 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$9.26","MARKET
$9.46","FOIL
$14.92"
615,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221892&type=card,Magic 2012 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$1.08","MARKET
$1.24",None
616,Llanowar Elves,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=221892&type=card,Magic 2012 (Common),['Green'],1,Creature — Elf Druid (1/1),: Add .,"AVERAGE
$1.08","MARKET
$1.24",None
617,Looming Shade,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=190550&type=card,Magic 2010 (Common),"['2', 'Black']",3,Creature — Shade (1/1),: Looming Shade gets +1/+1 until end of turn.,"AVERAGE
$1.08","MARKET
$1.24",None
618,Lurking Predators,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191388&type=card,Magic 2010 (Rare),"['4', 'Green', 'Green']",6,Enchantment,"Whenever an opponent casts a spell, reveal the top card of your library. If it's a creature card, put it onto the battlefield. Otherwise, you may put that card on the bottom of your library.","AVERAGE
$0.19","MARKET
$0.05","FOIL
$0.34"
619,Magebane Armor,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191591&type=card,Magic 2010 (Rare),['3'],3,Artifact — Equipment,"Equipped creature gets +2/+4 and loses flying.
Prevent all noncombat damage that would be dealt to equipped creature.
Equip (: Attach to target creature you control. Equip only as a sorcery.)","AVERAGE
$4.19","MARKET
$4.50","FOIL
$11.99"
620,Magma Phoenix,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191397&type=card,Magic 2010 (Rare),"['3', 'Red', 'Red']",5,Creature — Phoenix (3/3),"Flying
When Magma Phoenix dies, it deals 3 damage to each creature and each player.
: Return Magma Phoenix from your graveyard to your hand.","AVERAGE
$4.19","MARKET
$4.50","FOIL
$11.99"
621,Magma Phoenix,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=191397&type=card,Magic 2010 (Rare),"['3', 'Red', 'Red']",5,Creature — Phoenix (3/3),"Flying
When Magma Phoenix dies, it deals 3 damage to each creature and each player.
: Return Magma Phoenix from your graveyard to your hand.","AVERAGE
$0.39","MARKET
$0.18","FOIL
$0.72"
622,Magma Phoenix,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208003&type=card,Magic 2011 (Rare),"['3', 'Red', 'Red']",5,Creature — Phoenix (3/3),"Flying
When Magma Phoenix dies, it deals 3 damage to each creature and each player.
: Return Magma Phoenix from your graveyard to your hand.","AVERAGE
$4.19","MARKET
$4.50","FOIL
$11.99"
623,Magma Phoenix,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=208003&type=card,Magic 2011 (Rare),"['3', 'Red', 'Red']",5,Creature — Phoenix (3/3),"Flying
When Magma Phoenix dies, it deals 3 damage to each creature and each player.
: Return Magma Phoenix from your graveyard to your hand.","AVERAGE
$0.39","MARKET
$0.18","FOIL
$0.72"
