,card name,edition,rarity,converted mana cost,colourless mana,coloured mana,main type,sub type,power,toughness,abilities,average price in $,market price in $,foil price in $,img url
24542,Dragon Grip,Khans of Tarkir ,Uncommon,3,['2', 'Red'],Enchantment , Aura, Aura,,"Ferocious — If you control a creature with power 4 or greater, you may cast Dragon Grip as though it had flash. (You may cast it any time you could cast an instant.)
Enchant creature
Enchanted creature gets +2/+0 and has first strike.",0.25,0.07,0.36,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386522&type=card
12004,Dragon Hunter,Dragons of Tarkir ,Uncommon,1,['White'],,Creature , Human Warrior , Human Warrior (2,1),"Protection from Dragons
Dragon Hunter can block Dragons as though it had reach.",0.26,0.13,1.20,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394541&type=card
8488,Dragon Mantle,Commander Legends ,Common,1,['Red'],,Enchantment , Aura, Aura,,"Enchant creature
When Dragon Mantle enters the battlefield, draw a card.
Enchanted creature has "": This creature gets +1/+0 until end of turn.""",4.99,4.27,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=497694&type=card
3568,Dragon Mask,Classic Sixth Edition ,Uncommon,3,['3'],,Artifact,,,,", : Target creature you control gets +2/+2 until end of turn. Return it to its owner's hand at the beginning of the next end step. (Return it only if it's on the battlefield.)",,10.96,12.02,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=15437&type=card
24543,Dragon Throne of Tarkir,Khans of Tarkir ,Rare,4,['4'],,Legendary Artifact , Equipment, Equipment,,"Equipped creature has defender and "", : Other creatures you control gain trample and get +X/+X until end of turn, where X is this creature's power.""
Equip",0.52,0.44,0.88,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386523&type=card
12006,Dragon Whisperer,Dragons of Tarkir ,Mythic,2,['Red', 'Red'],Creature , Human Shaman , Human Shaman (2,2),": Dragon Whisperer gains flying until end of turn.
: Dragon Whisperer gets +1/+0 until end of turn.
Formidable — : Create a 4/4 red Dragon creature token with flying. Activate only if creatures you control have total power 8 or greater.",1.13,1.13,2.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394543&type=card
24544,Dragon's Eye Savants,Khans of Tarkir ,Uncommon,2,['1', 'Blue'],Creature , Human Wizard , Human Wizard (0,6),"Morph—Reveal a blue card in your hand. (You may cast this card face down as a 2/2 creature for . Turn it face up any time for its morph cost.)
When Dragon's Eye Savants is turned face up, look at target opponent's hand.",0.25,0.08,0.41,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386524&type=card
12015,Dragon's Eye Sentry,Dragons of Tarkir ,Common,1,['White'],,Creature , Human Monk , Human Monk (1,3),"Defender, first strike",0.20,0.07,0.35,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394544&type=card
9381,Dragon's Hoard,Core Set 2019 ,Rare,3,['3'],,Artifact,,,,"Whenever a Dragon enters the battlefield under your control, put a gold counter on Dragon's Hoard.
, Remove a gold counter from Dragon's Hoard: Draw a card.
: Add one mana of any color.",4.99,4.27,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447369&type=card
18502,Dragon's Presence,Global Series: Jiang Yanggu and Mu Yanling ,Common,3,['2', 'White'],Instant,,,,Dragon's Presence deals 5 damage to target attacking or blocking creature.,0.25,0.09,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=447064&type=card
12016,Dragon-Scarred Bear,Dragons of Tarkir ,Common,3,['2', 'Green'],Creature , Bear , Bear (3,2),Formidable — : Regenerate Dragon-Scarred Bear. Activate only if creatures you control have total power 8 or greater.,0.23,0.14,0.50,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394553&type=card
24546,Dragon-Style Twins,Khans of Tarkir ,Rare,5,['3'," 'Red', 'Red']",Creature , Human Monk , Human Monk (3,3),"Double strike
Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)",0.34,0.18,0.56,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386526&type=card
24163,Dragonkin Berserker,Kaldheim ,Rare,2,['1', 'Red'],Creature , Human Berserker , Human Berserker (2,2),"First strike
Boast abilities you activate cost less to activate for each Dragon you control.
Boast — : Create a 5/5 red Dragon creature token with flying. (Activate only if this creature attacked this turn and only once each turn.)",0.38,0.24,0.61,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503743&type=card
12008,Dragonlord Atarka,Dragons of Tarkir ,Mythic,7,['5'," 'Red', 'Green']",Legendary Creature , Elder Dragon , Elder Dragon (8,8),"Flying, trample
When Dragonlord Atarka enters the battlefield, it deals 5 damage divided as you choose among any number of target creatures and/or planeswalkers your opponents control.",9.34,8.89,37.10,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394546&type=card
12009,Dragonlord Dromoka,Dragons of Tarkir ,Mythic,6,['4'," 'Green', 'White']",Legendary Creature , Elder Dragon , Elder Dragon (5,7),"This spell can't be countered.
Flying, lifelink
Your opponents can't cast spells during your turn.",27.12,24.43,60.48,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394547&type=card
12010,Dragonlord Kolaghan,Dragons of Tarkir ,Mythic,6,['4'," 'Black', 'Red']",Legendary Creature , Elder Dragon , Elder Dragon (6,5),"Flying, haste
Other creatures you control have haste.
Whenever an opponent casts a creature or planeswalker spell with the same name as a card in their graveyard, that player loses 10 life.",27.12,24.43,60.48,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394548&type=card
12011,Dragonlord Ojutai,Dragons of Tarkir ,Mythic,5,['3'," 'White', 'Blue']",Legendary Creature , Elder Dragon , Elder Dragon (5,4),"Flying
Dragonlord Ojutai has hexproof as long as it's untapped.
Whenever Dragonlord Ojutai deals combat damage to a player, look at the top three cards of your library. Put one of them into your hand and the rest on the bottom of your library in any order.",2.99,2.62,18.79,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394549&type=card
12012,Dragonlord Silumgar,Dragons of Tarkir ,Mythic,6,['4'," 'Blue', 'Black']",Legendary Creature , Elder Dragon , Elder Dragon (3,5),"Flying, deathtouch
When Dragonlord Silumgar enters the battlefield, gain control of target creature or planeswalker for as long as you control Dragonlord Silumgar.",13.07,12.94,25.03,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394550&type=card
12013,Dragonlord's Prerogative,Dragons of Tarkir ,Rare,6,['4'," 'Blue', 'Blue']",Instant,,,,"As an additional cost to cast this spell, you may reveal a Dragon card from your hand.
If you revealed a Dragon card or controlled a Dragon as you cast this spell, this spell can't be countered.
Draw four cards.",0.40,0.26,0.83,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=394551&type=card
16053,Dragonrage,Fate Reforged ,Uncommon,3,['2', 'Red'],Instant,,,,"Add for each attacking creature you control. Until end of turn, attacking creatures you control gain "": This creature gets +1/+0 until end of turn.""",0.20,0.01,0.30,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391823&type=card
24545,Dragonscale Boon,Khans of Tarkir ,Common,4,['3', 'Green'],Instant,,,,Put two +1/+1 counters on target creature and untap it.,0.20,0.07,0.28,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=386525&type=card
16054,Dragonscale General,Fate Reforged ,Rare,4,['3', 'White'],Creature , Human Warrior , Human Warrior (2,3),"At the beginning of your end step, bolster X, where X is the number of tapped creatures you control. (Choose a creature with the least toughness among creatures you control and put X +1/+1 counters on it.)",0.26,0.13,0.48,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=391824&type=card
11824,Dragonshift,Dragon's Maze ,Rare,3,['1'," 'Blue', 'Red']",Instant,,,,"Until end of turn, target creature you control becomes a blue and red Dragon with base power and toughness 4/4, loses all abilities, and gains flying.
Overload (You may cast this spell for its overload cost. If you do, change its text by replacing all instances of ""target"" with ""each."")",0.36,0.18,0.73,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=369061&type=card
8946,Dragonsoul Knight,Conflux ,Uncommon,3,['2', 'Red'],Creature , Human Knight , Human Knight (2,2),"First strike
: Until end of turn, Dragonsoul Knight becomes a Dragon, gets +5/+3, and gains flying and trample.",0.20,0.05,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=186392&type=card
17691,Dragonstorm,From the Vault: Dragons ,Rare,9,['8', 'Red'],Sorcery,,,,"Search your library for a Dragon permanent card, put it onto the battlefield, then shuffle.
Storm (When you cast this spell, copy it for each spell cast before it this turn.)",0.25,0.13,0.48,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=178015&type=card
15487,Drain the Well,Eventide ,Common,4,['2'," 'Black or Green', 'Black or Green']",Sorcery,,,,Destroy target land. You gain 2 life.,0.25,0.11,0.43,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=151079&type=card
23504,Drainpipe Vermin,Jumpstart ,Common,1,['Black'],,Creature , Rat , Rat (1,1),"When Drainpipe Vermin dies, you may pay . If you do, target player discards a card.",0.24,0.08,0.35,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=489230&type=card
22480,Drake-Skull Cameo,Invasion ,Uncommon,3,['3'],,Artifact,,,,: Add or .,5.60,5.38,35.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=23218&type=card
18286,Drakewing Krasis,Gatecrash ,Common,3,['1'," 'Green', 'Blue']",Creature , Lizard Drake , Lizard Drake (3,1),"Flying, trample",0.45,0.29,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=366292&type=card
10060,"Drakuseth, Maw of Flames",Core Set 2020 ,Rare,7,['4'," 'Red', 'Red', 'Red']",Legendary Creature , Dragon , Dragon (7,7),"Flying
Whenever Drakuseth, Maw of Flames attacks, it deals 4 damage to any target and 3 damage to each of up to two other targets.",0.33,0.22,6.07,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466890&type=card
18540,Dramatic Rescue,Guild Kit: Azorius ,Common,2,['White', 'Blue'],Instant,,,,Return target creature to its owner's hand. You gain 2 life.,2.57,2.59,23.00,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=460141&type=card
1725,Drana's Emissary,Battle for Zendikar ,Uncommon,3,['1'," 'White', 'Black']",Creature , Vampire Cleric Ally , Vampire Cleric Ally (2,2),"Flying
At the beginning of your upkeep, each opponent loses 1 life and you gain 1 life.",5.05,4.76,16.52,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=401862&type=card
21861,Drannith Healer,Ikoria: Lair of Behemoths ,Common,2,['1', 'White'],Creature , Human Cleric , Human Cleric (2,2),"Whenever you cycle another card, you gain 1 life.
Cycling (, Discard this card: Draw a card.)",0.15,0.01,0.40,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479530&type=card
21862,Drannith Magistrate,Ikoria: Lair of Behemoths ,Rare,2,['1', 'White'],Creature , Human Wizard , Human Wizard (1,3),Your opponents can't cast spells from anywhere other than their hands.,0.24,0.12,0.40,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479531&type=card
21863,Drannith Stinger,Ikoria: Lair of Behemoths ,Common,2,['1', 'Red'],Creature , Human Wizard , Human Wizard (2,2),"Whenever you cycle another card, Drannith Stinger deals 1 damage to each opponent.
Cycling (, Discard this card: Draw a card.)",5.49,5.25,6.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=479633&type=card
240,Drastic Revelation,Alara Reborn ,Uncommon,5,['2'," 'Blue', 'Black', 'Red']",Sorcery,,,,"Discard your hand. Draw seven cards, then discard three cards at random.",8.88,9.20,40.94,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=179587&type=card
24164,Draugr Necromancer,Kaldheim ,Rare,4,['3', 'Black'],Snow Creature , Zombie Cleric , Zombie Cleric (4,4),"If a nontoken creature an opponent controls would die, exile that card with an ice counter on it instead.
You may cast spells from among cards in exile your opponents own with ice counters on them, and you may spend mana from snow sources as though it were mana of any color to cast those spells.",0.50,0.37,0.69,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503694&type=card
24165,Draugr Recruiter,Kaldheim ,Common,4,['3', 'Black'],Creature , Zombie Cleric , Zombie Cleric (3,3),Boast — : Return target creature card from your graveyard to your hand. (Activate only if this creature attacked this turn and only once each turn.),0.19,0.01,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503695&type=card
24166,Draugr Thought-Thief,Kaldheim ,Common,3,['2', 'Blue'],Creature , Zombie Rogue , Zombie Rogue (3,2),"When Draugr Thought-Thief enters the battlefield, look at the top card of target player's library. You may put that card into their graveyard.",0.18,0.01,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503663&type=card
24167,Draugr's Helm,Kaldheim ,Uncommon,2,['1', 'Black'],Artifact , Equipment, Equipment,,"When Draugr's Helm enters the battlefield, you may pay . If you do, create a 2/2 black Zombie Berserker creature token, then attach Draugr's Helm to it.
Equipped creature gets +2/+2 and has menace. (It can't be blocked except by two or more creatures.)
Equip",0.22,0.01,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503696&type=card
10061,Drawn from Dreams,Core Set 2020 ,Rare,4,['2'," 'Blue', 'Blue']",Sorcery,,,,Look at the top seven cards of your library. Put two of them into your hand and the rest on the bottom of your library in a random order.,0.40,0.16,1.46,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466810&type=card
25757,Dread,Lorwyn ,Rare,6,['3'," 'Black', 'Black', 'Black']",Creature , Elemental Incarnation , Elemental Incarnation (6,6),"Fear (This creature can't be blocked except by artifact creatures and/or black creatures.)
Whenever a creature deals damage to you, destroy it.
When Dread is put into a graveyard from anywhere, shuffle it into its owner's library.",4.99,5.49,12.77,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=140168&type=card
7686,Dread Cacodemon,Commander Anthology ,Rare,10,['7'," 'Black', 'Black', 'Black']",Creature , Demon , Demon (8,8),"When Dread Cacodemon enters the battlefield, if you cast it from your hand, destroy all creatures your opponents control, then tap all other creatures you control.",3.11,3.22,,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=430274&type=card
10062,Dread Presence,Core Set 2020 ,Rare,4,['3', 'Black'],Creature , Nightmare , Nightmare (3,3),"Whenever a Swamp enters the battlefield under your control, choose one —
• You draw a card and you lose 1 life.
• Dread Presence deals 2 damage to any target and you gain 2 life.",0.40,0.16,1.46,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=466850&type=card
24168,Dread Rider,Kaldheim ,Common,6,['5', 'Black'],Creature , Spirit Knight , Spirit Knight (3,7),", , Exile a creature card from your graveyard: Target opponent loses 3 life.",0.20,0.01,0.25,https://gatherer.wizards.com/Handlers/Image.ashx?multiverseid=503697&type=card
